GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mfaminc,TimeFrame,GeoVintage,Source,Location
Zip Code Tabulation Area,28707,NC,28707,28707,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28708,NC,28708,28708,77614,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28709,NC,28709,28709,123594,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28710,NC,28710,28710,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28711,NC,28711,28711,96550,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28712,NC,28712,28712,85446,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28713,NC,28713,28713,70341,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28714,NC,28714,28714,81224,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28715,NC,28715,28715,84309,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28716,NC,28716,28716,80600,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28717,NC,28717,28717,77408,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28718,NC,28718,28718,73764,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28719,NC,28719,28719,69422,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28720,NC,28720,28720,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28721,NC,28721,28721,85672,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28722,NC,28722,28722,91976,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28723,NC,28723,28723,74936,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28725,NC,28725,28725,131250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28726,NC,28726,28726,56419,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28729,NC,28729,28729,109583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28730,NC,28730,28730,110670,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28731,NC,28731,28731,89631,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28732,NC,28732,28732,95424,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28733,NC,28733,28733,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28734,NC,28734,28734,72461,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28735,NC,28735,28735,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28736,NC,28736,28736,80288,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28739,NC,28739,28739,90698,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28740,NC,28740,28740,64712,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28741,NC,28741,28741,133750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28742,NC,28742,28742,131250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28743,NC,28743,28743,68931,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28745,NC,28745,28745,119537,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28746,NC,28746,28746,88892,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28747,NC,28747,28747,67125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28748,NC,28748,28748,68494,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28749,NC,28749,28749,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28751,NC,28751,28751,76065,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28752,NC,28752,28752,69905,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28753,NC,28753,28753,74382,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28754,NC,28754,28754,85688,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28755,NC,28755,28755,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28756,NC,28756,28756,71318,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28757,NC,28757,28757,116420,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28758,NC,28758,28758,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28759,NC,28759,28759,129676,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28761,NC,28761,28761,83461,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28762,NC,28762,28762,71990,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28763,NC,28763,28763,81658,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28766,NC,28766,28766,59965,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28768,NC,28768,28768,86400,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28770,NC,28770,28770,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28771,NC,28771,28771,64583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28772,NC,28772,28772,73295,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28773,NC,28773,28773,96429,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28774,NC,28774,28774,163750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28775,NC,28775,28775,113721,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28777,NC,28777,28777,79188,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28778,NC,28778,28778,75801,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28779,NC,28779,28779,73585,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28781,NC,28781,28781,95354,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28782,NC,28782,28782,106553,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28783,NC,28783,28783,77019,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28785,NC,28785,28785,77928,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28786,NC,28786,28786,85995,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28787,NC,28787,28787,95154,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28788,NC,28788,28788,95000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28789,NC,28789,28789,66280,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28790,NC,28790,28790,101428,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28791,NC,28791,28791,89421,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28792,NC,28792,28792,68376,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28801,NC,28801,28801,120449,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28803,NC,28803,28803,105671,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28804,NC,28804,28804,116531,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28805,NC,28805,28805,103842,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28806,NC,28806,28806,83495,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28901,NC,28901,28901,49740,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28902,NC,28902,28902,94219,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28904,NC,28904,28904,79931,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28905,NC,28905,28905,71978,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28906,NC,28906,28906,72429,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,28909,NC,28909,28909,93625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58001,ND,58001,58001,97813,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58002,ND,58002,58002,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58004,ND,58004,58004,110577,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58005,ND,58005,58005,147277,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58006,ND,58006,58006,103333,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58007,ND,58007,58007,67813,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58008,ND,58008,58008,138125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58009,ND,58009,58009,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58011,ND,58011,58011,109375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58012,ND,58012,58012,113690,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58013,ND,58013,58013,80000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58015,ND,58015,58015,143125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58016,ND,58016,58016,109455,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58017,ND,58017,58017,106250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58018,ND,58018,58018,107083,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58021,ND,58021,58021,128750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58027,ND,58027,58027,88636,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58029,ND,58029,58029,147083,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58030,ND,58030,58030,90500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58031,ND,58031,58031,100500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58032,ND,58032,58032,114444,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58033,ND,58033,58033,117188,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58035,ND,58035,58035,131765,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58036,ND,58036,58036,102500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58038,ND,58038,58038,124375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58040,ND,58040,58040,94595,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58041,ND,58041,58041,99931,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58042,ND,58042,58042,150568,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58043,ND,58043,58043,131528,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58045,ND,58045,58045,132292,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58046,ND,58046,58046,93676,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58047,ND,58047,58047,152917,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58048,ND,58048,58048,108125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58049,ND,58049,58049,108224,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58051,ND,58051,58051,119167,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58052,ND,58052,58052,109464,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58053,ND,58053,58053,82171,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58054,ND,58054,58054,104063,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58056,ND,58056,58056,248750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58057,ND,58057,58057,98750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58058,ND,58058,58058,108036,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58059,ND,58059,58059,121776,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58060,ND,58060,58060,98125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58061,ND,58061,58061,120625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58062,ND,58062,58062,73750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58063,ND,58063,58063,111429,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58064,ND,58064,58064,121250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58065,ND,58065,58065,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58067,ND,58067,58067,99583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58068,ND,58068,58068,82708,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58069,ND,58069,58069,91042,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58071,ND,58071,58071,110938,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58072,ND,58072,58072,96479,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58074,ND,58074,58074,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58075,ND,58075,58075,101964,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58076,ND,58076,58076,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58077,ND,58077,58077,103750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58078,ND,58078,58078,117505,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58079,ND,58079,58079,126838,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58081,ND,58081,58081,89572,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58102,ND,58102,58102,98566,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58103,ND,58103,58103,88272,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58104,ND,58104,58104,120260,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58105,ND,58105,58105,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58201,ND,58201,58201,109349,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58202,ND,58202,58202,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58203,ND,58203,58203,72960,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58204,ND,58204,58204,74879,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58205,ND,58205,58205,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58210,ND,58210,58210,100833,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58212,ND,58212,58212,119167,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58214,ND,58214,58214,159050,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58216,ND,58216,58216,166250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58218,ND,58218,58218,119583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58219,ND,58219,58219,81983,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58220,ND,58220,58220,93661,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58222,ND,58222,58222,97500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58223,ND,58223,58223,107917,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58224,ND,58224,58224,84000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58225,ND,58225,58225,96875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58227,ND,58227,58227,126250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58228,ND,58228,58228,115375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58229,ND,58229,58229,83750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58230,ND,58230,58230,88750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58231,ND,58231,58231,98750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58233,ND,58233,58233,99250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58235,ND,58235,58235,88438,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58236,ND,58236,58236,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58237,ND,58237,58237,80881,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58238,ND,58238,58238,132857,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58239,ND,58239,58239,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58240,ND,58240,58240,112212,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58241,ND,58241,58241,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58243,ND,58243,58243,116000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58244,ND,58244,58244,165000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58249,ND,58249,58249,92386,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58250,ND,58250,58250,119688,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58251,ND,58251,58251,122688,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58254,ND,58254,58254,124875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58255,ND,58255,58255,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58256,ND,58256,58256,92500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58257,ND,58257,58257,90750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58258,ND,58258,58258,121250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58259,ND,58259,58259,79821,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58260,ND,58260,58260,71394,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58261,ND,58261,58261,84375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58262,ND,58262,58262,120417,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58265,ND,58265,58265,112083,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58266,ND,58266,58266,89444,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58267,ND,58267,58267,97813,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58269,ND,58269,58269,112813,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58270,ND,58270,58270,97778,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58271,ND,58271,58271,128750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58272,ND,58272,58272,147500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58273,ND,58273,58273,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58274,ND,58274,58274,127679,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58275,ND,58275,58275,116875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58276,ND,58276,58276,81719,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58277,ND,58277,58277,87250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58278,ND,58278,58278,127105,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58281,ND,58281,58281,250001,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58282,ND,58282,58282,89444,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58301,ND,58301,58301,96071,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58310,ND,58310,58310,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58311,ND,58311,58311,82386,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58313,ND,58313,58313,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58316,ND,58316,58316,61313,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58317,ND,58317,58317,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58318,ND,58318,58318,107642,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58321,ND,58321,58321,94750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58323,ND,58323,58323,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58324,ND,58324,58324,113750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58325,ND,58325,58325,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58327,ND,58327,58327,97407,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58329,ND,58329,58329,51634,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58330,ND,58330,58330,93750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58331,ND,58331,58331,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58332,ND,58332,58332,74205,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58335,ND,58335,58335,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58338,ND,58338,58338,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58339,ND,58339,58339,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58341,ND,58341,58341,86461,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58343,ND,58343,58343,187885,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58344,ND,58344,58344,87885,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58345,ND,58345,58345,100625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58346,ND,58346,58346,124375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58348,ND,58348,58348,70000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58351,ND,58351,58351,87125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58352,ND,58352,58352,119583,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58353,ND,58353,58353,147500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58355,ND,58355,58355,136250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58356,ND,58356,58356,95625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58357,ND,58357,58357,83534,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58361,ND,58361,58361,132260,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58362,ND,58362,58362,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58363,ND,58363,58363,100625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58365,ND,58365,58365,92614,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58366,ND,58366,58366,106833,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58367,ND,58367,58367,109063,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58368,ND,58368,58368,102875,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58369,ND,58369,58369,91250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58370,ND,58370,58370,46250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58372,ND,58372,58372,155547,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58374,ND,58374,58374,78750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58377,ND,58377,58377,113750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58379,ND,58379,58379,40667,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58380,ND,58380,58380,87417,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58381,ND,58381,58381,125833,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58382,ND,58382,58382,58750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58384,ND,58384,58384,86719,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58385,ND,58385,58385,103125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58386,ND,58386,58386,138750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58401,ND,58401,58401,101206,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58402,ND,58402,58402,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58405,ND,58405,58405,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58413,ND,58413,58413,78750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58415,ND,58415,58415,96250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58416,ND,58416,58416,80833,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58418,ND,58418,58418,85714,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58420,ND,58420,58420,118333,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58421,ND,58421,58421,115703,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58422,ND,58422,58422,131705,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58423,ND,58423,58423,163333,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58424,ND,58424,58424,135571,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58425,ND,58425,58425,97188,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58426,ND,58426,58426,94375,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58428,ND,58428,58428,71250,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58429,ND,58429,58429,73750,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58430,ND,58430,58430,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58431,ND,58431,58431,62000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58433,ND,58433,58433,104107,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58436,ND,58436,58436,113846,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58438,ND,58438,58438,105625,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58439,ND,58439,58439,74167,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58440,ND,58440,58440,78452,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58441,ND,58441,58441,79643,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58442,ND,58442,58442,60000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58443,ND,58443,58443,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58444,ND,58444,58444,98125,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58445,ND,58445,58445,75000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58448,ND,58448,58448,63500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58451,ND,58451,58451,110500,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58452,ND,58452,58452,N/A,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58454,ND,58454,58454,64000,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58455,ND,58455,58455,80833,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58456,ND,58456,58456,67130,2020-2024,2020,Census,United States (Nation)
Zip Code Tabulation Area,58458,ND,58458,58458,103092,2020-2024,2020,Census,United States (Nation)
