"city_state,credit_tier,avg_income,credit_tier_encoded"
"Hanamaulu_HI,Poor,82358.0,0"
"Hanapepe_HI,Poor,100000.0,0"
"Hauula_HI,Exceptional,115865.0,4"
"Hawaiian Beaches_HI,Exceptional,29295.0,4"
"Hawaiian Ocean View_HI,Poor,45043.0,0"
"Hawaiian Paradise Park_HI,Poor,88348.0,0"
"Hawi_HI,Fair,84457.0,1"
"Heeia_HI,Exceptional,176250.0,4"
"Helemano_HI,Fair,83197.0,1"
"Hickam Housing_HI,Poor,121667.0,0"
"Hilo_HI,Exceptional,81779.0,4"
"Holualoa_HI,Very Good,115972.0,3"
"Honaunau-Napoopoo_HI,Poor,93929.0,0"
"Honokaa_HI,Exceptional,87019.0,4"
"Iroquois Point_HI,Poor,109561.0,0"
"Kaanapali_HI,Exceptional,129167.0,4"
"Kahaluu_HI,Good,142045.0,2"
"Kahaluu-Keauhou_HI,Poor,96212.0,0"
"Kahuku_HI,Exceptional,75066.0,4"
"Kahului_HI,Exceptional,98077.0,4"
"Kailua_HI,Exceptional,88211.0,4"
"Kailua_HI,Exceptional,148582.0,4"
"Kailua_HI,Exceptional,88211.0,4"
"Kailua_HI,Exceptional,148582.0,4"
"Kaiminani_HI,Fair,110560.0,1"
"Kalaeloa_HI,Poor,90313.0,0"
"Kalaheo_HI,Exceptional,110607.0,4"
"Kaneohe_HI,Good,125613.0,2"
"Kaneohe Base_HI,Poor,69418.0,0"
"Kapaa_HI,Fair,89477.0,1"
"Kapaau_HI,Fair,83750.0,1"
"Kapolei_HI,Exceptional,128324.0,4"
"Kaunakakai_HI,Poor,76131.0,0"
"Kealakekua_HI,Exceptional,102772.0,4"
"Kekaha_HI,Poor,84375.0,0"
"Keokea_HI,Exceptional,114250.0,4"
"Kihei_HI,Very Good,87772.0,3"
"Kilauea_HI,Fair,91984.0,1"
"Koloa_HI,Exceptional,77868.0,4"
"Ko Olina_HI,Fair,132636.0,1"
"Kualapuu_HI,Poor,62917.0,0"
"Kula_HI,Exceptional,100433.0,4"
"Kurtistown_HI,Exceptional,96165.0,4"
"Lahaina_HI,Poor,88889.0,0"
"Laie_HI,Good,125202.0,2"
"Lanai City_HI,Poor,92167.0,0"
"Lawai_HI,Good,104286.0,2"
"Leilani Estates_HI,Poor,30192.0,0"
"Lihue_HI,Exceptional,92850.0,4"
"Maili_HI,Fair,111542.0,1"
"Makaha_HI,Poor,64970.0,0"
"Makakilo_HI,Good,118550.0,2"
"Makawao_HI,Good,96444.0,2"
"Maunawili_HI,Good,177143.0,2"
"Mililani Mauka_HI,Exceptional,138942.0,4"
"Mililani Town_HI,Exceptional,127363.0,4"
"Mokuleia_HI,Poor,88750.0,0"
"Mountain View_HI,Exceptional,69299.0,4"
"Nanakuli_HI,Poor,86597.0,0"
"Nanawale Estates_HI,Exceptional,26683.0,4"
"Napili-Honokowai_HI,Exceptional,105565.0,4"
"Ocean Pointe_HI,Very Good,149767.0,3"
"Omao_HI,Poor,101667.0,0"
"Orchidlands Estates_HI,Poor,73936.0,0"
"Paia_HI,Exceptional,100559.0,4"
"Pearl City_HI,Good,118112.0,2"
"Pepeekeo_HI,Exceptional,70625.0,4"
"Poipu_HI,Exceptional,143333.0,4"
"Princeville_HI,Exceptional,102109.0,4"
"Puhi_HI,Very Good,137292.0,3"
"Pukalani_HI,Exceptional,102976.0,4"
"Pupukea_HI,Poor,100368.0,0"
"Royal Kunia_HI,Exceptional,135361.0,4"
"Schofield Barracks_HI,Poor,80388.0,0"
"Urban Honolulu_HI,Good,86504.0,2"
"Wahiawa_HI,Good,87143.0,2"
"Waialua_HI,Exceptional,88269.0,4"
"Waianae_HI,Poor,81733.0,0"
"Waihee-Waiehu_HI,Good,126735.0,2"
"Waikapu_HI,Very Good,122917.0,3"
"Waikele_HI,Exceptional,120525.0,4"
"Waikoloa Village_HI,Exceptional,81703.0,4"
"Wailea_HI,Very Good,90000.0,3"
"Wailua_HI,Exceptional,69167.0,4"
"Wailua Homesteads_HI,Fair,89717.0,1"
"Wailuku_HI,Exceptional,102942.0,4"
"Waimalu_HI,Good,89232.0,2"
"Waimanalo_HI,Good,116581.0,2"
"Waimanalo Beach_HI,Very Good,127450.0,3"
"Waimea_HI,Exceptional,100198.0,4"
"Waimea_HI,Exceptional,89205.0,4"
"Waimea_HI,Poor,100198.0,0"
"Waimea_HI,Poor,89205.0,0"
"Wainaku_HI,Poor,69205.0,0"
"Waipahu_HI,Poor,103895.0,0"
"Waipio_HI,Exceptional,109877.0,4"
"Waipio Acres_HI,Exceptional,94861.0,4"
"West Loch Estate_HI,Fair,122422.0,1"
"Wheeler AFB_HI,Poor,91667.0,0"
"Whitmore Village_HI,Fair,104900.0,1"
"Aberdeen_ID,Very Good,82619.0,3"
"American Falls_ID,Good,57783.0,2"
"Ammon_ID,Exceptional,86121.0,4"
"Bellevue_ID,Poor,72712.0,0"
"Blackfoot_ID,Good,64032.0,2"
"Boise City_ID,Exceptional,83904.0,4"
"Bonners Ferry_ID,Very Good,52500.0,3"
"Buhl_ID,Exceptional,55568.0,4"
"Burley_ID,Good,67468.0,2"
"Caldwell_ID,Exceptional,73058.0,4"
"Cascade_ID,Fair,53750.0,1"
"Chubbuck_ID,Exceptional,82977.0,4"
"Coeur d'Alene_ID,Exceptional,72338.0,4"
"Dalton Gardens_ID,Exceptional,80000.0,4"
"Driggs_ID,Exceptional,95392.0,4"
"Eagle_ID,Exceptional,122894.0,4"
"Emmett_ID,Exceptional,58750.0,4"
"Filer_ID,Exceptional,64671.0,4"
"Fort Hall_ID,Poor,44514.0,0"
"Fruitland_ID,Exceptional,65457.0,4"
"Garden City_ID,Exceptional,70124.0,4"
"Glenns Ferry_ID,Exceptional,51840.0,4"
"Gooding_ID,Exceptional,41899.0,4"
"Grangeville_ID,Exceptional,61322.0,4"
"Hailey_ID,Exceptional,90760.0,4"
"Hayden_ID,Exceptional,82958.0,4"
"Heyburn_ID,Very Good,64179.0,3"
"Hidden Springs_ID,Exceptional,163203.0,4"
"Homedale_ID,Very Good,62117.0,3"
"Idaho Falls_ID,Exceptional,73110.0,4"
"Iona_ID,Exceptional,84914.0,4"
"Jerome_ID,Good,66894.0,2"
"Kellogg_ID,Fair,50625.0,1"
"Ketchum_ID,Exceptional,93046.0,4"
"Kimberly_ID,Exceptional,97799.0,4"
"Kuna_ID,Exceptional,96219.0,4"
"Lewiston_ID,Very Good,72197.0,3"
"Lincoln_ID,Very Good,84280.0,3"
"McCall_ID,Exceptional,60253.0,4"
"Malad City_ID,Exceptional,77237.0,4"
"Meridian_ID,Exceptional,100795.0,4"
"Middleton_ID,Exceptional,89013.0,4"
"Montpelier_ID,Very Good,61375.0,3"
"Moscow_ID,Fair,57022.0,1"
"Mountain Home_ID,Exceptional,63125.0,4"
"Mountain Home AFB_ID,Poor,74196.0,0"
"Nampa_ID,Exceptional,74279.0,4"
"New Plymouth_ID,Exceptional,65375.0,4"
"Orofino_ID,Very Good,53438.0,3"
"Osburn_ID,Fair,50673.0,1"
"Parma_ID,Exceptional,49231.0,4"
"Payette_ID,Exceptional,55208.0,4"
"Pinehurst_ID,Exceptional,68676.0,4"
"Pocatello_ID,Very Good,60418.0,3"
"Ponderay_ID,Exceptional,51346.0,4"
"Post Falls_ID,Exceptional,82183.0,4"
"Preston_ID,Exceptional,61039.0,4"
"Priest River_ID,Exceptional,58782.0,4"
"Rathdrum_ID,Exceptional,86563.0,4"
"Rexburg_ID,Poor,50617.0,0"
"Rigby_ID,Good,85056.0,2"
"Rupert_ID,Exceptional,54741.0,4"
"St. Anthony_ID,Good,53152.0,2"
"St. Maries_ID,Very Good,60458.0,3"
"Salmon_ID,Good,42844.0,2"
"Sandpoint_ID,Exceptional,72289.0,4"
"Shelley_ID,Exceptional,77563.0,4"
"Shoshone_ID,Good,69392.0,2"
"Soda Springs_ID,Exceptional,57361.0,4"
"Spirit Lake_ID,Very Good,65192.0,3"
"Star_ID,Exceptional,97936.0,4"
"Sugar City_ID,Exceptional,66953.0,4"
"Sun Valley_ID,Poor,125987.0,0"
"Twin Falls_ID,Very Good,61205.0,3"
"Victor_ID,Fair,77267.0,1"
"Weiser_ID,Exceptional,45292.0,4"
"Wendell_ID,Poor,57266.0,0"
"Wilder_ID,Exceptional,55117.0,4"
"Abingdon_IL,Good,61653.0,2"
"Addison_IL,Exceptional,90431.0,4"
"Albion_IL,Exceptional,56500.0,4"
"Aledo_IL,Fair,72292.0,1"
"Algonquin_IL,Exceptional,134525.0,4"
"Alsip_IL,Exceptional,66585.0,4"
"Altamont_IL,Fair,75510.0,1"
"Alton_IL,Good,54568.0,2"
"Amboy_IL,Very Good,68258.0,3"
"Anna_IL,Fair,33137.0,1"
"Antioch_IL,Exceptional,108899.0,4"
"Arcola_IL,Exceptional,89827.0,4"
"Arlington Heights_IL,Exceptional,116723.0,4"
"Arthur_IL,Good,54907.0,2"
"Athens_IL,Exceptional,81192.0,4"
"Atlanta_IL,Exceptional,80972.0,4"
"Auburn_IL,Very Good,81411.0,3"
"Aurora_IL,Very Good,93633.0,3"
"Aviston_IL,Exceptional,117875.0,4"
"Barrington_IL,Exceptional,147989.0,4"
"Barrington Hills_IL,Exceptional,205074.0,4"
"Barry_IL,Poor,76042.0,0"
"Bartlett_IL,Exceptional,133240.0,4"
"Bartonville_IL,Exceptional,72821.0,4"
"Batavia_IL,Exceptional,120056.0,4"
"Beach Park_IL,Very Good,85664.0,3"
"Beardstown_IL,Poor,60587.0,0"
"Beecher_IL,Exceptional,103415.0,4"
"Belleville_IL,Fair,63535.0,1"
"Bellevue_IL,Exceptional,60987.0,4"
"Bellwood_IL,Good,79513.0,2"
"Belvidere_IL,Good,64528.0,2"
"Bement_IL,Good,76250.0,2"
"Benld_IL,Poor,47850.0,0"
"Bensenville_IL,Very Good,79515.0,3"
"Benton_IL,Fair,54123.0,1"
"Berkeley_IL,Very Good,85823.0,3"
"Berwyn_IL,Good,78408.0,2"
"Bethalto_IL,Exceptional,64775.0,4"
"Bloomingdale_IL,Exceptional,102928.0,4"
"Bloomington_IL,Very Good,77384.0,3"
"Blue Island_IL,Poor,59489.0,0"
"Bolingbrook_IL,Exceptional,108400.0,4"
"Boulder Hill_IL,Good,80377.0,2"
"Bourbonnais_IL,Good,81708.0,2"
"Bradley_IL,Good,67420.0,2"
"Braidwood_IL,Exceptional,82202.0,4"
"Breese_IL,Exceptional,85222.0,4"
"Bridgeport_IL,Good,53036.0,2"
"Bridgeview_IL,Very Good,66655.0,3"
"Brighton_IL,Exceptional,80214.0,4"
"Broadview_IL,Good,64697.0,2"
"Brookfield_IL,Exceptional,110295.0,4"
"Buffalo Grove_IL,Exceptional,129395.0,4"
"Bunker Hill_IL,Good,75917.0,2"
"Burbank_IL,Exceptional,80116.0,4"
"Burnham_IL,Poor,57790.0,0"
"Burr Ridge_IL,Exceptional,156829.0,4"
"Bushnell_IL,Very Good,67518.0,3"
"Byron_IL,Exceptional,78852.0,4"
"Cairo_IL,Poor,41912.0,0"
"Calumet City_IL,Fair,55369.0,1"
"Calumet Park_IL,Fair,53556.0,1"
"Cambria_IL,Very Good,57756.0,3"
"Cambridge_IL,Exceptional,64979.0,4"
"Campton Hills_IL,Exceptional,209134.0,4"
"Candlewick Lake_IL,Good,86146.0,2"
"Canton_IL,Poor,53254.0,0"
"Capron_IL,Exceptional,90192.0,4"
"Carbon Cliff_IL,Very Good,55536.0,3"
"Carbondale_IL,Poor,32128.0,0"
"Carlinville_IL,Fair,57708.0,1"
"Carlyle_IL,Very Good,77273.0,3"
"Carmi_IL,Poor,47827.0,0"
"Carol Stream_IL,Exceptional,102309.0,4"
"Carpentersville_IL,Very Good,86917.0,3"
"Carrier Mills_IL,Fair,50729.0,1"
"Carrollton_IL,Exceptional,60455.0,4"
"Carterville_IL,Exceptional,62337.0,4"
"Carthage_IL,Poor,77004.0,0"
"Cary_IL,Exceptional,113026.0,4"
"Casey_IL,Poor,48074.0,0"
"Caseyville_IL,Good,60669.0,2"
"Catlin_IL,Very Good,72277.0,3"
"Centralia_IL,Poor,47807.0,0"
"Champaign_IL,Poor,56118.0,0"
"Channahon_IL,Exceptional,119494.0,4"
"Channel Lake_IL,Very Good,68250.0,3"
"Charleston_IL,Poor,49300.0,0"
"Chatham_IL,Exceptional,106773.0,4"
"Chenoa_IL,Exceptional,65769.0,4"
"Cherry Valley_IL,Exceptional,74655.0,4"
"Chester_IL,Poor,80625.0,0"
"Chicago_IL,Fair,77902.0,1"
"Chicago Heights_IL,Fair,54798.0,1"
"Chicago Ridge_IL,Good,68964.0,2"
"Chillicothe_IL,Very Good,66132.0,3"
"Chrisman_IL,Very Good,58462.0,3"
"Christopher_IL,Fair,48247.0,1"
"Cicero_IL,Poor,70842.0,0"
"Clarendon Hills_IL,Exceptional,130388.0,4"
"Clifton_IL,Exceptional,92344.0,4"
"Clinton_IL,Fair,62323.0,1"
"Coal City_IL,Exceptional,72857.0,4"
"Coal Valley_IL,Exceptional,106850.0,4"
"Collinsville_IL,Very Good,67612.0,3"
"Colona_IL,Very Good,79700.0,3"
"Columbia_IL,Exceptional,107606.0,4"
"Cortland_IL,Very Good,73971.0,3"
"Country Club Hills_IL,Good,75197.0,2"
"Countryside_IL,Exceptional,80968.0,4"
"Crainville_IL,Exceptional,65461.0,4"
"Crest Hill_IL,Poor,73033.0,0"
"Crestwood_IL,Exceptional,75752.0,4"
"Crete_IL,Exceptional,97147.0,4"
"Creve Coeur_IL,Good,47993.0,2"
"Crystal Lake_IL,Exceptional,108418.0,4"
"Crystal Lawns_IL,Very Good,82033.0,3"
"Danville_IL,Poor,45957.0,0"
"Darien_IL,Exceptional,111215.0,4"
"Davis Junction_IL,Exceptional,107833.0,4"
"Decatur_IL,Fair,51592.0,1"
"Deerfield_IL,Exceptional,181660.0,4"
"Deer Park_IL,Exceptional,174458.0,4"
"DeKalb_IL,Poor,46481.0,0"
"Delavan_IL,Good,62841.0,2"
"De Pue_IL,Fair,58417.0,1"
"De Soto_IL,Good,62813.0,2"
"Des Plaines_IL,Exceptional,97875.0,4"
"Diamond_IL,Exceptional,73201.0,4"
"Dixmoor_IL,Fair,44600.0,1"
"Dixon_IL,Poor,59406.0,0"
"Dolton_IL,Fair,57887.0,1"
"Downers Grove_IL,Exceptional,115114.0,4"
"Dunlap_IL,Exceptional,141552.0,4"
"Dupo_IL,Fair,61644.0,1"
"Du Quoin_IL,Good,54409.0,2"
"Durand_IL,Exceptional,65688.0,4"
"Dwight_IL,Exceptional,71184.0,4"
"Earlville_IL,Very Good,63553.0,3"
"East Alton_IL,Fair,48815.0,1"
"East Dubuque_IL,Very Good,67891.0,3"
"East Dundee_IL,Fair,89583.0,1"
"East Moline_IL,Good,61779.0,2"
"East Peoria_IL,Exceptional,71833.0,4"
"East St. Louis_IL,Poor,35700.0,0"
"Edwardsville_IL,Good,86721.0,2"
"Effingham_IL,Very Good,72377.0,3"
"Elburn_IL,Exceptional,127731.0,4"
"Eldorado_IL,Fair,37154.0,1"
"Elgin_IL,Exceptional,90282.0,4"
"Elk Grove Village_IL,Exceptional,94175.0,4"
"Elmhurst_IL,Exceptional,149644.0,4"
"Elmwood_IL,Exceptional,90285.0,4"
"Elmwood Park_IL,Very Good,91955.0,3"
"El Paso_IL,Very Good,75625.0,3"
"Elwood_IL,Very Good,86458.0,3"
"Erie_IL,Exceptional,82760.0,4"
"Eureka_IL,Exceptional,56048.0,4"
"Evanston_IL,Very Good,96434.0,3"
"Evergreen Park_IL,Very Good,95719.0,3"
"Fairbury_IL,Good,70962.0,2"
"Fairfield_IL,Fair,41989.0,1"
"Fairmont_IL,Good,70795.0,2"
"Fairmont City_IL,Poor,48147.0,0"
"Fairview Heights_IL,Exceptional,80930.0,4"
"Farmer City_IL,Exceptional,67067.0,4"
"Farmington_IL,Good,65223.0,2"
"Fisher_IL,Exceptional,97702.0,4"
"Flora_IL,Poor,47148.0,0"
"Flossmoor_IL,Exceptional,133663.0,4"
"Ford Heights_IL,Good,36053.0,2"
"Forest Lake_IL,Exceptional,96250.0,4"
"Forest Park_IL,Very Good,77221.0,3"
"Forreston_IL,Exceptional,70676.0,4"
"Forsyth_IL,Good,112000.0,2"
"Fox Lake_IL,Very Good,70819.0,3"
"Fox Lake Hills_IL,Exceptional,111964.0,4"
"Fox River Grove_IL,Exceptional,121506.0,4"
"Frankfort_IL,Exceptional,154375.0,4"
"Frankfort Square_IL,Exceptional,126897.0,4"
"Franklin Park_IL,Exceptional,76519.0,4"
"Freeburg_IL,Exceptional,92065.0,4"
"Freeport_IL,Fair,51723.0,1"
"Fulton_IL,Exceptional,45581.0,4"
"Gages Lake_IL,Exceptional,103318.0,4"
"Galena_IL,Very Good,58689.0,3"
"Galesburg_IL,Poor,48297.0,0"
"Galva_IL,Good,52470.0,2"
"Gardner_IL,Exceptional,88092.0,4"
"Geneseo_IL,Exceptional,70147.0,4"
"Geneva_IL,Exceptional,144341.0,4"
"Genoa_IL,Exceptional,82128.0,4"
"Georgetown_IL,Good,58182.0,2"
"Germantown_IL,Good,92083.0,2"
"Germantown Hills_IL,Exceptional,147341.0,4"
"Gibson City_IL,Very Good,42955.0,3"
"Gilberts_IL,Exceptional,146333.0,4"
"Gillespie_IL,Very Good,82772.0,3"
"Gilman_IL,Very Good,70750.0,3"
"Girard_IL,Exceptional,50300.0,4"
"Glen Carbon_IL,Exceptional,97168.0,4"
"Glencoe_IL,Exceptional,248933.0,4"
"Glendale Heights_IL,Very Good,86545.0,3"
"Glen Ellyn_IL,Exceptional,140938.0,4"
"Glenview_IL,Exceptional,143056.0,4"
"Glenwood_IL,Very Good,77391.0,3"
"Godfrey_IL,Very Good,94543.0,3"
"Grandwood Park_IL,Exceptional,126736.0,4"
"Granite City_IL,Fair,59205.0,1"
"Granville_IL,Exceptional,70556.0,4"
"Grayslake_IL,Exceptional,113972.0,4"
"Grayville_IL,Poor,46319.0,0"
"Green Oaks_IL,Exceptional,147614.0,4"
"Greenup_IL,Poor,51417.0,0"
"Greenville_IL,Poor,62089.0,0"
"Gridley_IL,Exceptional,67250.0,4"
"Gurnee_IL,Exceptional,119628.0,4"
"Hainesville_IL,Very Good,129911.0,3"
"Hamilton_IL,Very Good,56895.0,3"
"Hampshire_IL,Exceptional,94773.0,4"
"Hampton_IL,Poor,90406.0,0"
"Hanover Park_IL,Exceptional,91763.0,4"
"Harrisburg_IL,Fair,43415.0,1"
"Harvard_IL,Exceptional,67617.0,4"
"Harvey_IL,Poor,42429.0,0"
"Harwood Heights_IL,Exceptional,81086.0,4"
"Havana_IL,Poor,41184.0,0"
"Hawthorn Woods_IL,Exceptional,219631.0,4"
"Hazel Crest_IL,Good,68393.0,2"
"Hebron_IL,Poor,85375.0,0"
"Henry_IL,Fair,65577.0,1"
"Heritage Lake_IL,Exceptional,133048.0,4"
"Herrin_IL,Good,59975.0,2"
"Herscher_IL,Very Good,91667.0,3"
"Heyworth_IL,Exceptional,96500.0,4"
"Hickory Hills_IL,Very Good,77262.0,3"
"Highland_IL,Very Good,82551.0,3"
"Highland Park_IL,Exceptional,168094.0,4"
"Highwood_IL,Exceptional,107875.0,4"
"Hillsboro_IL,Fair,50158.0,1"
"Hillside_IL,Fair,72320.0,1"
"Hinckley_IL,Exceptional,86823.0,4"
"Hinsdale_IL,Exceptional,250001.0,4"
"Hodgkins_IL,Exceptional,62417.0,4"
"Hoffman Estates_IL,Exceptional,106806.0,4"
"Holiday Shores_IL,Exceptional,86907.0,4"
"Homer Glen_IL,Exceptional,136678.0,4"
"Hometown_IL,Very Good,61101.0,3"
"Homewood_IL,Exceptional,100139.0,4"
"Hoopeston_IL,Poor,60861.0,0"
"Hudson_IL,Exceptional,110000.0,4"
"Huntley_IL,Exceptional,88536.0,4"
"Ina_IL,Poor,54000.0,0"
"Indian Head Park_IL,Exceptional,100149.0,4"
"Ingalls Park_IL,Good,57917.0,2"
"Inverness_IL,Exceptional,207434.0,4"
"Island Lake_IL,Exceptional,103156.0,4"
"Itasca_IL,Exceptional,114294.0,4"
"Jacksonville_IL,Poor,65432.0,0"
"Jerome_IL,Poor,65189.0,0"
"Jerseyville_IL,Exceptional,73529.0,4"
"Johnsburg_IL,Exceptional,121023.0,4"
"Johnston City_IL,Good,42465.0,2"
"Joliet_IL,Very Good,92201.0,3"
"Jonesboro_IL,Poor,58500.0,0"
"Justice_IL,Fair,57170.0,1"
"Kankakee_IL,Fair,47514.0,1"
"Kenilworth_IL,Exceptional,250001.0,4"
"Kewanee_IL,Fair,50886.0,1"
"Kildeer_IL,Exceptional,250001.0,4"
"Kincaid_IL,Exceptional,64821.0,4"
"Kirkland_IL,Exceptional,94338.0,4"
"Knollwood_IL,Exceptional,138618.0,4"
"Knoxville_IL,Very Good,82863.0,3"
"Lacon_IL,Very Good,63162.0,3"
"La Grange_IL,Exceptional,159929.0,4"
"La Grange Park_IL,Exceptional,120408.0,4"
"Lake Barrington_IL,Exceptional,141958.0,4"
"Lake Bluff_IL,Exceptional,204000.0,4"
"Lake Camelot_IL,Exceptional,133656.0,4"
"Lake Catherine_IL,Exceptional,91667.0,4"
"Lake Forest_IL,Exceptional,235081.0,4"
"Lake Holiday_IL,Exceptional,107875.0,4"
"Lake in the Hills_IL,Exceptional,117151.0,4"
"Lakemoor_IL,Very Good,100414.0,3"
"Lake of the Woods_IL,Exceptional,61625.0,4"
"Lake Summerset_IL,Exceptional,108355.0,4"
"Lake Villa_IL,Exceptional,118750.0,4"
"Lakewood_IL,Exceptional,173625.0,4"
"Lake Zurich_IL,Exceptional,135968.0,4"
"Lanark_IL,Exceptional,59375.0,4"
"Lansing_IL,Very Good,75569.0,3"
"LaSalle_IL,Good,57732.0,2"
"Lawrenceville_IL,Poor,41005.0,0"
"Lebanon_IL,Fair,88750.0,1"
"Leland Grove_IL,Exceptional,130833.0,4"
"Lemont_IL,Exceptional,123370.0,4"
"Lena_IL,Good,72663.0,2"
"Le Roy_IL,Good,81875.0,2"
"Lewistown_IL,Exceptional,54000.0,4"
"Lexington_IL,Exceptional,99167.0,4"
"Libertyville_IL,Exceptional,165667.0,4"
"Limestone_IL,Exceptional,103906.0,4"
"Lincoln_IL,Fair,57340.0,1"
"Lincolnshire_IL,Exceptional,185580.0,4"
"Lincolnwood_IL,Exceptional,109731.0,4"
"Lindenhurst_IL,Exceptional,131474.0,4"
"Lisle_IL,Exceptional,107479.0,4"
"Litchfield_IL,Fair,53958.0,1"
"Lockport_IL,Exceptional,111981.0,4"
"Lombard_IL,Exceptional,100362.0,4"
"Long Grove_IL,Exceptional,250001.0,4"
"Long Lake_IL,Exceptional,104621.0,4"
"Loves Park_IL,Exceptional,61868.0,4"
"Lynwood_IL,Good,85237.0,2"
"Lyons_IL,Exceptional,70993.0,4"
"McHenry_IL,Exceptional,86315.0,4"
"Machesney Park_IL,Exceptional,75489.0,4"
"Mackinaw_IL,Exceptional,67292.0,4"
"McLeansboro_IL,Good,45422.0,2"
"Macomb_IL,Poor,44411.0,0"
"Madison_IL,Poor,49326.0,0"
"Mahomet_IL,Exceptional,118586.0,4"
"Manhattan_IL,Exceptional,128522.0,4"
"Manito_IL,Very Good,71920.0,3"
"Manteno_IL,Exceptional,97634.0,4"
"Maple Park_IL,Very Good,107045.0,3"
"Marengo_IL,Exceptional,73523.0,4"
"Marion_IL,Very Good,56912.0,3"
"Marissa_IL,Exceptional,54814.0,4"
"Markham_IL,Fair,57302.0,1"
"Maroa_IL,Very Good,72500.0,3"
"Marquette Heights_IL,Poor,75625.0,0"
"Marseilles_IL,Exceptional,58217.0,4"
"Marshall_IL,Exceptional,76250.0,4"
"Maryville_IL,Exceptional,100670.0,4"
"Mascoutah_IL,Very Good,97375.0,3"
"Mason City_IL,Poor,66524.0,0"
"Matteson_IL,Very Good,95457.0,3"
"Mattoon_IL,Good,51597.0,2"
"Maywood_IL,Fair,68815.0,1"
"Melrose Park_IL,Poor,66189.0,0"
"Mendota_IL,Exceptional,51632.0,4"
"Merrionette Park_IL,Fair,56515.0,1"
"Metamora_IL,Exceptional,129479.0,4"
"Metropolis_IL,Poor,50399.0,0"
"Midlothian_IL,Very Good,70000.0,3"
"Milan_IL,Exceptional,62597.0,4"
"Millstadt_IL,Exceptional,90901.0,4"
"Minonk_IL,Exceptional,69352.0,4"
"Minooka_IL,Exceptional,115445.0,4"
"Mokena_IL,Exceptional,123889.0,4"
"Moline_IL,Very Good,67701.0,3"
"Momence_IL,Exceptional,58365.0,4"
"Monee_IL,Good,91969.0,2"
"Monmouth_IL,Fair,61138.0,1"
"Montgomery_IL,Exceptional,103734.0,4"
"Monticello_IL,Good,99449.0,2"
"Morris_IL,Good,76711.0,2"
"Morrison_IL,Exceptional,69089.0,4"
"Morton_IL,Exceptional,94402.0,4"
"Morton Grove_IL,Exceptional,111116.0,4"
"Mount Carmel_IL,Good,47009.0,2"
"Mount Carroll_IL,Very Good,58500.0,3"
"Mount Morris_IL,Exceptional,45726.0,4"
"Mount Olive_IL,Exceptional,55625.0,4"
"Mount Prospect_IL,Exceptional,101720.0,4"
"Mount Pulaski_IL,Very Good,66176.0,3"
"Mount Sterling_IL,Poor,59087.0,0"
"Mount Vernon_IL,Fair,55357.0,1"
"Mount Zion_IL,Exceptional,103365.0,4"
"Moweaqua_IL,Exceptional,69625.0,4"
"Mundelein_IL,Exceptional,108340.0,4"
"Murphysboro_IL,Fair,44154.0,1"
"Naperville_IL,Exceptional,155105.0,4"
"Nashville_IL,Fair,63170.0,1"
"Neoga_IL,Good,73355.0,2"
"New Athens_IL,Exceptional,56553.0,4"
"New Baden_IL,Exceptional,81393.0,4"
"New Lenox_IL,Exceptional,140865.0,4"
"Newton_IL,Good,61761.0,2"
"Niles_IL,Exceptional,75274.0,4"
"Nokomis_IL,Poor,60326.0,0"
"Normal_IL,Poor,64785.0,0"
"Norridge_IL,Exceptional,87807.0,4"
"North Aurora_IL,Exceptional,114305.0,4"
"North Barrington_IL,Exceptional,226055.0,4"
"Northbrook_IL,Exceptional,157782.0,4"
"North Chicago_IL,Poor,60172.0,0"
"Northfield_IL,Exceptional,161500.0,4"
"Northlake_IL,Exceptional,83892.0,4"
"North Pekin_IL,Poor,80224.0,0"
"North Riverside_IL,Exceptional,77170.0,4"
"North Utica_IL,Exceptional,104028.0,4"
"Oak Brook_IL,Exceptional,175870.0,4"
"Oakbrook Terrace_IL,Very Good,76905.0,3"
"Oak Forest_IL,Exceptional,91990.0,4"
"Oak Lawn_IL,Exceptional,83911.0,4"
"Oak Park_IL,Exceptional,110820.0,4"
"Oakwood Hills_IL,Exceptional,109907.0,4"
"Oblong_IL,Very Good,57917.0,3"
"O'Fallon_IL,Exceptional,105982.0,4"
"Oglesby_IL,Exceptional,76189.0,4"
"Okawville_IL,Exceptional,84417.0,4"
"Olney_IL,Fair,59980.0,1"
"Olympia Fields_IL,Very Good,123875.0,3"
"Oregon_IL,Very Good,71841.0,3"
"Orion_IL,Exceptional,94375.0,4"
"Orland Hills_IL,Exceptional,122039.0,4"
"Orland Park_IL,Exceptional,98910.0,4"
"Oswego_IL,Exceptional,123792.0,4"
"Ottawa_IL,Good,71413.0,2"
"Palatine_IL,Exceptional,97819.0,4"
"Palestine_IL,Poor,62850.0,0"
"Palos Heights_IL,Exceptional,108740.0,4"
"Palos Hills_IL,Exceptional,83533.0,4"
"Palos Park_IL,Exceptional,121696.0,4"
"Pana_IL,Fair,46168.0,1"
"Paris_IL,Fair,53927.0,1"
"Park City_IL,Fair,60171.0,1"
"Park Forest_IL,Good,61072.0,2"
"Park Ridge_IL,Exceptional,142986.0,4"
"Pawnee_IL,Very Good,81103.0,3"
"Paxton_IL,Good,62386.0,2"
"Pecatonica_IL,Exceptional,73162.0,4"
"Pekin_IL,Very Good,60790.0,3"
