GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,mfaminc,TimeFrame,GeoVintage,Source,Location
Zip Code Tabulation Area,95546,CA,95546,95546,48092,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95547,CA,95547,95547,83750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95548,CA,95548,95548,42727,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95549,CA,95549,95549,92237,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95550,CA,95550,95550,46750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95551,CA,95551,95551,63661,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95552,CA,95552,95552,26250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95553,CA,95553,95553,140363,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95554,CA,95554,95554,59375,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95555,CA,95555,95555,35000,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95556,CA,95556,95556,44250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95558,CA,95558,95558,68750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95559,CA,95559,95559,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95560,CA,95560,95560,82215,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95562,CA,95562,95562,64100,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95563,CA,95563,95563,78750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95564,CA,95564,95564,44107,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95565,CA,95565,95565,44886,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95567,CA,95567,95567,61743,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95568,CA,95568,95568,46354,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95569,CA,95569,95569,39500,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95570,CA,95570,95570,79063,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95571,CA,95571,95571,30391,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95573,CA,95573,95573,82167,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95585,CA,95585,95585,38906,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95587,CA,95587,95587,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95589,CA,95589,95589,84079,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95595,CA,95595,95595,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95601,CA,95601,95601,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95602,CA,95602,95602,92213,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95603,CA,95603,95603,92342,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95604,CA,95604,95604,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95605,CA,95605,95605,58889,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95606,CA,95606,95606,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95607,CA,95607,95607,75880,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95608,CA,95608,95608,81121,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95610,CA,95610,95610,74088,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95612,CA,95612,95612,118934,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95614,CA,95614,95614,106732,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95615,CA,95615,95615,56094,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95616,CA,95616,95616,124221,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95618,CA,95618,95618,140222,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95619,CA,95619,95619,93036,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95620,CA,95620,95620,81921,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95621,CA,95621,95621,72964,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95623,CA,95623,95623,92833,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95624,CA,95624,95624,100776,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95625,CA,95625,95625,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95626,CA,95626,95626,80199,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95627,CA,95627,95627,80179,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95628,CA,95628,95628,105035,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95629,CA,95629,95629,78990,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95630,CA,95630,95630,138733,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95631,CA,95631,95631,89265,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95632,CA,95632,95632,86808,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95633,CA,95633,95633,85529,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95634,CA,95634,95634,54902,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95635,CA,95635,95635,80099,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95636,CA,95636,95636,51151,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95637,CA,95637,95637,53810,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95638,CA,95638,95638,108967,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95639,CA,95639,95639,74615,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95640,CA,95640,95640,80156,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95641,CA,95641,95641,66750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95642,CA,95642,95642,74188,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95645,CA,95645,95645,50789,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95646,CA,95646,95646,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95648,CA,95648,95648,102877,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95650,CA,95650,95650,109601,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95651,CA,95651,95651,176944,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95652,CA,95652,95652,31250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95653,CA,95653,95653,45152,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95655,CA,95655,95655,109570,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95658,CA,95658,95658,130893,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95659,CA,95659,95659,71538,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95660,CA,95660,95660,46600,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95661,CA,95661,95661,107747,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95662,CA,95662,95662,91510,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95663,CA,95663,95663,138250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95664,CA,95664,95664,77656,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95665,CA,95665,95665,95750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95666,CA,95666,95666,73088,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95667,CA,95667,95667,89833,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95668,CA,95668,95668,79750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95669,CA,95669,95669,90774,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95670,CA,95670,95670,72667,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95672,CA,95672,95672,113973,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95673,CA,95673,95673,74002,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95674,CA,95674,95674,109779,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95675,CA,95675,95675,41964,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95677,CA,95677,95677,105568,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95678,CA,95678,95678,88102,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95679,CA,95679,95679,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95680,CA,95680,95680,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95681,CA,95681,95681,54779,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95682,CA,95682,95682,100716,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95683,CA,95683,95683,127230,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95684,CA,95684,95684,72440,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95685,CA,95685,95685,68156,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95686,CA,95686,95686,30938,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95687,CA,95687,95687,102763,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95688,CA,95688,95688,106085,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95689,CA,95689,95689,71406,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95690,CA,95690,95690,59643,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95691,CA,95691,95691,95631,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95692,CA,95692,95692,92202,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95693,CA,95693,95693,111773,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95694,CA,95694,95694,86394,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95695,CA,95695,95695,73422,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95697,CA,95697,95697,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95698,CA,95698,95698,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95699,CA,95699,95699,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95701,CA,95701,95701,87059,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95703,CA,95703,95703,90417,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95709,CA,95709,95709,101552,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95713,CA,95713,95713,92934,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95714,CA,95714,95714,72813,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95715,CA,95715,95715,146250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95717,CA,95717,95717,105114,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95720,CA,95720,95720,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95721,CA,95721,95721,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95722,CA,95722,95722,113229,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95724,CA,95724,95724,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95726,CA,95726,95726,83387,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95728,CA,95728,95728,104625,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95735,CA,95735,95735,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95736,CA,95736,95736,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95742,CA,95742,95742,129872,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95746,CA,95746,95746,170620,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95747,CA,95747,95747,121952,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95757,CA,95757,95757,113153,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95758,CA,95758,95758,93574,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95762,CA,95762,95762,155742,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95765,CA,95765,95765,125439,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95776,CA,95776,95776,86988,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95811,CA,95811,95811,51875,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95814,CA,95814,95814,47115,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95815,CA,95815,95815,42320,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95816,CA,95816,95816,130855,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95817,CA,95817,95817,66618,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95818,CA,95818,95818,113341,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95819,CA,95819,95819,138705,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95820,CA,95820,95820,52338,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95821,CA,95821,95821,51998,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95822,CA,95822,95822,67872,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95823,CA,95823,95823,51237,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95824,CA,95824,95824,40155,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95825,CA,95825,95825,41242,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95826,CA,95826,95826,74829,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95827,CA,95827,95827,63064,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95828,CA,95828,95828,58154,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95829,CA,95829,95829,99575,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95830,CA,95830,95830,101339,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95831,CA,95831,95831,98568,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95832,CA,95832,95832,51250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95833,CA,95833,95833,69262,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95834,CA,95834,95834,75032,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95835,CA,95835,95835,114714,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95837,CA,95837,95837,176250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95838,CA,95838,95838,51732,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95841,CA,95841,95841,58133,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95842,CA,95842,95842,56718,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95843,CA,95843,95843,81162,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95864,CA,95864,95864,128803,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95901,CA,95901,95901,63202,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95903,CA,95903,95903,49917,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95910,CA,95910,95910,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95912,CA,95912,95912,72500,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95914,CA,95914,95914,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95915,CA,95915,95915,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95916,CA,95916,95916,38958,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95917,CA,95917,95917,64548,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95918,CA,95918,95918,107576,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95919,CA,95919,95919,66641,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95920,CA,95920,95920,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95922,CA,95922,95922,99541,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95923,CA,95923,95923,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95925,CA,95925,95925,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95926,CA,95926,95926,71169,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95928,CA,95928,95928,74820,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95930,CA,95930,95930,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95932,CA,95932,95932,60503,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95934,CA,95934,95934,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95935,CA,95935,95935,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95936,CA,95936,95936,94891,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95937,CA,95937,95937,51842,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95938,CA,95938,95938,117550,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95939,CA,95939,95939,45769,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95941,CA,95941,95941,60987,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95942,CA,95942,95942,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95943,CA,95943,95943,86944,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95944,CA,95944,95944,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95945,CA,95945,95945,62972,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95946,CA,95946,95946,75469,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95947,CA,95947,95947,63810,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95948,CA,95948,95948,64914,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95949,CA,95949,95949,86817,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95950,CA,95950,95950,27083,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95951,CA,95951,95951,49821,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95953,CA,95953,95953,62022,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95954,CA,95954,95954,61140,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95955,CA,95955,95955,67875,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95956,CA,95956,95956,126071,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95957,CA,95957,95957,67500,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95959,CA,95959,95959,87288,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95960,CA,95960,95960,80133,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95961,CA,95961,95961,63115,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95962,CA,95962,95962,98008,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95963,CA,95963,95963,55947,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95965,CA,95965,95965,47013,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95966,CA,95966,95966,55179,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95968,CA,95968,95968,32071,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95969,CA,95969,95969,66307,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95970,CA,95970,95970,76500,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95971,CA,95971,95971,74766,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95973,CA,95973,95973,86339,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95974,CA,95974,95974,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95975,CA,95975,95975,69051,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95977,CA,95977,95977,63553,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95978,CA,95978,95978,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95979,CA,95979,95979,51591,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95981,CA,95981,95981,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95982,CA,95982,95982,86278,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95983,CA,95983,95983,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95984,CA,95984,95984,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95986,CA,95986,95986,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95987,CA,95987,95987,70785,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95988,CA,95988,95988,65812,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95991,CA,95991,95991,56148,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,95993,CA,95993,95993,77323,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96001,CA,96001,96001,76200,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96002,CA,96002,96002,65448,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96003,CA,96003,96003,66321,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96006,CA,96006,96006,85125,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96007,CA,96007,96007,64559,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96008,CA,96008,96008,63726,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96009,CA,96009,96009,55938,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96010,CA,96010,96010,35781,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96011,CA,96011,96011,26094,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96013,CA,96013,96013,59929,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96014,CA,96014,96014,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96015,CA,96015,96015,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96016,CA,96016,96016,99750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96017,CA,96017,96017,49250,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96019,CA,96019,96019,57866,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96020,CA,96020,96020,78646,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96021,CA,96021,96021,51446,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96022,CA,96022,96022,63153,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96023,CA,96023,96023,37083,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96024,CA,96024,96024,48750,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96025,CA,96025,96025,48214,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96027,CA,96027,96027,74125,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96028,CA,96028,96028,94583,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96029,CA,96029,96029,40909,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96031,CA,96031,96031,27500,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96032,CA,96032,96032,61518,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96033,CA,96033,96033,45500,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96034,CA,96034,96034,50000,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96035,CA,96035,96035,46563,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96037,CA,96037,96037,84063,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96038,CA,96038,96038,59167,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96039,CA,96039,96039,39722,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96040,CA,96040,96040,74167,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96041,CA,96041,96041,37000,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96044,CA,96044,96044,54423,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96046,CA,96046,96046,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96047,CA,96047,96047,66944,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96048,CA,96048,96048,68571,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96049,CA,96049,96049,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96050,CA,96050,96050,39167,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96051,CA,96051,96051,55000,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96052,CA,96052,96052,61157,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96054,CA,96054,96054,52361,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96055,CA,96055,96055,60449,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96056,CA,96056,96056,61111,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96057,CA,96057,96057,50833,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96058,CA,96058,96058,66458,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96059,CA,96059,96059,39861,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96061,CA,96061,96061,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96062,CA,96062,96062,78036,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96063,CA,96063,96063,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96064,CA,96064,96064,58839,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96065,CA,96065,96065,70417,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96067,CA,96067,96067,58457,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96068,CA,96068,96068,15938,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96069,CA,96069,96069,77083,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96071,CA,96071,96071,N/A,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96073,CA,96073,96073,100583,2015-2019,2010,Census,United States (Nation)
Zip Code Tabulation Area,96074,CA,96074,96074,45833,2015-2019,2010,Census,United States (Nation)
